node	human	monkey	mosquito
MF801411	1.0	0.0	0.0
MF801399	1.0	0.0	0.0
KY325479	1.0	0.0	0.0
KY325465	1.0	0.0	0.0
MF801419	1.0	0.0	0.0
n124	0.9999959533635848	2.0233182075911145e-06	2.0233182075929407e-06
n126	0.9999999997744351	6.286141019124298e-13	2.2493644527957563e-10
n141	0.9999889431285466	5.528435700927455e-06	5.52843575254557e-06
KY606271	1.0	0.0	0.0
MF801404	1.0	0.0	0.0
n147	0.9999965820611088	1.7089694456879298e-06	1.7089694456879298e-06
MF801402	1.0	0.0	0.0
n151	0.9999999932237567	3.3881217275807235e-09	3.3881217275807235e-09
KY014310	1.0	0.0	0.0
MF801385	1.0	0.0	0.0
n157	0.999998594231082	7.028844589672005e-07	7.028844589672005e-07
KY328289	1.0	0.0	0.0
n206	1.0	7.547506213562951e-37	7.337451881853021e-35
KY559026	1.0	0.0	0.0
n301	0.9999999946298068	2.6850965153985427e-09	2.6850965153985427e-09
KX548902	1.0	0.0	0.0
KY014303	1.0	0.0	0.0
n310	0.9999989661461334	5.16926933303021e-07	5.16926933303021e-07
n313	0.9999994106745538	2.946627230582242e-07	2.946627230582242e-07
n316	0.9999995651827025	2.17408648658554e-07	2.17408648658554e-07
KY785466	1.0	0.0	0.0
KY559018	1.0	0.0	0.0
KY559024	1.0	0.0	0.0
KY559023	1.0	0.0	0.0
KX766028	1.0	0.0	0.0
n86	0.9999999343815772	3.2809211442750326e-08	3.2809211442750326e-08
KY441403	1.0	0.0	0.0
KY441402	1.0	0.0	0.0
KU758877	1.0	0.0	0.0
KY348640	1.0	0.0	0.0
KU937936	1.0	0.0	0.0
KY785456	1.0	0.0	0.0
n80	0.9999999658346004	1.7082699756816654e-08	1.7082699756816654e-08
KY785481	1.0	0.0	0.0
n184	0.9999977193413169	1.1403293416095661e-06	1.1403293416095661e-06
KY014306	1.0	0.0	0.0
MF801410	1.0	0.0	0.0
n186	0.9999982846599468	8.576700266053783e-07	8.576700266053783e-07
MF434516	1.0	0.0	0.0
n112	0.9999990601790629	4.699104686057918e-07	4.699104686057918e-07
n113	0.9999978555264153	1.0722367923726618e-06	1.0722367923726618e-06
n177	0.9999956988078865	2.1505960567142443e-06	2.1505960567142443e-06
MH063262	1.0	0.0	0.0
MH063265	1.0	0.0	0.0
MF159531	1.0	0.0	0.0
KY606273	1.0	0.0	0.0
MF801423	1.0	0.0	0.0
MF801391	1.0	0.0	0.0
MF801412	1.0	0.0	0.0
n127	0.9999977152964367	1.1423465799264005e-06	1.1423569834859322e-06
n130	0.9999999863794954	6.810241045674829e-09	6.810263508988716e-09
n138	0.9997490087322857	3.3284689504948576e-06	0.0002476627987638118
n135	0.9999952388963079	2.380546913185852e-06	2.3805567788662473e-06
n136	0.9906649943928572	0.00015118923874745332	0.009183816368395329
MF801407	1.0	0.0	0.0
MF801422	1.0	0.0	0.0
MF801396	1.0	0.0	0.0
MF801418	1.0	0.0	0.0
KY785442	1.0	0.0	0.0
KY014319	1.0	0.0	0.0
n153	0.99999853405676	7.329716199666926e-07	7.329716199666926e-07
KY014312	1.0	0.0	0.0
KY785452	1.0	0.0	0.0
KY014302	1.0	0.0	0.0
KY785476	1.0	0.0	0.0
n210	0.9999998422982475	7.885087622723154e-08	7.885087622723154e-08
n213	0.9999985505871044	7.247064477856055e-07	7.247064477856055e-07
n285	0.99999984825688	7.587155998956598e-08	7.587155998956598e-08
n217	0.999998716436982	6.41781508962444e-07	6.41781508962444e-07
n239	0.9999996645225089	1.6773874559383923e-07	1.6773874559383923e-07
n237	0.9999974691926717	1.265403664096352e-06	1.265403664096352e-06
n224	0.9999990297732136	5.677008774690242e-08	9.134566986438876e-07
KY785424	1.0	0.0	0.0
n267	0.9998237688920705	1.2523114030239924e-06	0.0001749787965264771
MF098766	1.0	0.0	0.0
n278	0.9999957543188652	2.1228405674112266e-06	2.1228405674112266e-06
n279	0.9999999867298508	6.635074543175655e-09	6.635074543175655e-09
n282	0.9999999165253641	4.173731796158589e-08	4.173731796158589e-08
n284	0.9999961585118334	1.9207440832836455e-06	1.9207440832836455e-06
n304	0.9999996549168555	1.7254157215640007e-07	1.7254157215640013e-07
KY317937	1.0	0.0	0.0
n303	0.99999748300943	1.25849528492294e-06	1.25849528492294e-06
n311	0.9999986509358307	6.74532084614958e-07	6.74532084614958e-07
KX198135	1.0	0.0	0.0
n314	0.9999988570976935	5.714511531958147e-07	5.714511531958147e-07
KY785469	1.0	0.0	0.0
n317	0.999999826227805	8.688609750800512e-08	8.688609750800512e-08
n320	0.9999999904066152	4.796692449677786e-09	4.796692449677786e-09
KX056898	1.0	0.0	0.0
n87	0.9999999959078313	2.046084314548962e-09	2.046084314548962e-09
n81	0.9999994676360399	2.6618198000480384e-07	2.6618198000480384e-07
n82	0.9999999870733177	6.463341162622398e-09	6.463341162622398e-09
KY693677	1.0	0.0	0.0
KY765325	1.0	0.0	0.0
KY785418	1.0	0.0	0.0
KY014315	1.0	0.0	0.0
KY785448	1.0	0.0	0.0
MF434522	1.0	0.0	0.0
KY785414	1.0	0.0	0.0
KY693676	1.0	0.0	0.0
MH063263	1.0	0.0	0.0
MH063259	1.0	0.0	0.0
MF801414	1.0	0.0	0.0
n128	0.9999976543363671	1.1728317655496043e-06	1.1728318674288294e-06
n132	0.999998202324471	8.988377635842654e-07	8.988377655092046e-07
MF801413	1.0	0.0	0.0
KY631493	1.0	0.0	0.0
n139	0.9854395610627228	7.825971068416128e-05	0.014482179226593119
MF801395	1.0	0.0	0.0
MF801393	1.0	0.0	0.0
MF801398	1.0	0.0	0.0
MF098771	1.0	0.0	0.0
n137	0.00010917403485884054	1.8140108572509386e-06	0.9998890119542839
MF434521	1.0	0.0	0.0
n154	0.9999997634984841	1.1825075801682877e-07	1.1825075801682877e-07
KY785423	1.0	0.0	0.0
n211	0.9999999766174136	1.1691293208645034e-08	1.1691293208645034e-08
LC190723	1.0	0.0	0.0
n214	0.999996593500642	1.7032496789971889e-06	1.7032496789971889e-06
KX269878	1.0	0.0	0.0
n286	0.99999581932991	2.090335045064395e-06	2.090335045064395e-06
n218	0.9999924723102784	3.763844860763125e-06	3.7638448607631246e-06
MF438286	1.0	0.0	0.0
n240	0.9999989968560036	5.01571998155767e-07	5.015719981557678e-07
MF098765	1.0	0.0	0.0
KY785430	1.0	0.0	0.0
n238	0.9999983507156364	8.246421817452032e-07	8.246421817452032e-07
n225	0.9999972950634568	5.595920766343004e-09	2.6993406225121173e-06
KY325471	1.0	0.0	0.0
n268	0.9533911113519883	1.6738819000148432e-05	0.04659214982901161
MH063261	1.0	0.0	0.0
KY785484	1.0	0.0	0.0
KY785435	1.0	0.0	0.0
MF664436	1.0	0.0	0.0
MF098768	1.0	0.0	0.0
MF098769	1.0	0.0	0.0
KY785415	1.0	0.0	0.0
KY785470	1.0	0.0	0.0
KY014314	1.0	0.0	0.0
KY785420	1.0	0.0	0.0
KY014318	1.0	0.0	0.0
n305	0.9999989945455015	5.027272492801148e-07	5.027272492801148e-07
n307	0.9999984059229343	7.970385328232933e-07	7.970385328232933e-07
KY693678	1.0	0.0	0.0
KY693679	1.0	0.0	0.0
KY317936	1.0	0.0	0.0
KY317939	1.0	0.0	0.0
KY317940	1.0	0.0	0.0
KY317938	1.0	0.0	0.0
n318	0.9999998463402127	7.6829893716114e-08	7.6829893716114e-08
KU820897	1.0	0.0	0.0
KX156775	1.0	0.0	0.0
KX156774	1.0	0.0	0.0
KX156776	1.0	0.0	0.0
n88	0.9999999980729418	9.635290826511996e-10	9.635290826511996e-10
KY379148	1.0	0.0	0.0
KX377337	1.0	0.0	0.0
KY075933	1.0	0.0	0.0
KY075934	1.0	0.0	0.0
KY785464	1.0	0.0	0.0
KY785462	1.0	0.0	0.0
MF801401	1.0	0.0	0.0
MF801417	1.0	0.0	0.0
KX827268	1.0	0.0	0.0
KY606272	1.0	0.0	0.0
n140	0.03517262698780049	0.00018605678471343785	0.9646413162274861
KY120349	1.0	0.0	0.0
KX856011	0.0	0.0	1.0
KY648934	0.0	0.0	1.0
KY765317	1.0	0.0	0.0
KY765318	1.0	0.0	0.0
n212	0.9999996648985667	1.6755071665450063e-07	1.6755071665450063e-07
KY785419	1.0	0.0	0.0
MF098764	1.0	0.0	0.0
KY785413	1.0	0.0	0.0
KU853012	1.0	0.0	0.0
