node	human	monkey	mosquito
n47	0.9999997342341818	1.3288290909649402e-07	1.3288290909649402e-07
n53	0.9999999999387631	3.061842337437823e-11	3.0618423374378237e-11
n57	0.9999998611358759	6.94320620781034e-08	6.94320620781034e-08
KY559007	1.0	0.0	0.0
KY559005	1.0	0.0	0.0
n66	0.9999999368350889	3.158245559648976e-08	3.158245559648976e-08
n93	0.9999173825822004	4.1308708899807404e-05	4.1308708899807404e-05
n96	0.9999999459441672	2.7027916398792345e-08	2.7027916398792345e-08
n97	0.999999999440766	2.796170451460635e-10	2.796170451460635e-10
KY785410	1.0	0.0	0.0
n101	0.9999999942892948	2.8553525433959096e-09	2.85535254339591e-09
KX879604	1.0	0.0	0.0
n198	0.999999989881446	5.059276933606775e-09	5.0592769336067756e-09
KX811222	0.9751162057738306	0.012441897113084629	0.012441897113084629
n200	0.9999999999388519	3.0573994623061876e-11	3.0573994623061876e-11
MF073359	1.0	0.0	0.0
n203	0.9999999945251865	2.7374067270725777e-09	2.7374067270725777e-09
n295	0.9999873189336645	6.340533167761525e-06	6.340533167761525e-06
n296	0.9999999999353407	3.2329655442561093e-11	3.2329655442561093e-11
n332	0.9999999843489294	7.825535268970648e-09	7.825535268970648e-09
n336	0.9999999998238597	8.807024197765144e-11	8.807024197765144e-11
KU321639	1.0	0.0	0.0
MF783073	0.0	0.0	1.0
n365	0.9999999979973785	9.81356139225336e-10	1.0212653911477219e-09
n366	0.9998692054362928	4.1393015054274077e-07	0.00013038063355668865
KY241749	1.0	0.0	0.0
KY241697	1.0	0.0	0.0
KY241706	1.0	0.0	0.0
KY241671	1.0	0.0	0.0
n381	0.9999999999999323	3.384200895496571e-14	3.3843103438984964e-14
n385	0.9999999989536211	1.0152164772608686e-13	1.0462772613754992e-09
n407	0.9999999999999323	3.3842008777937677e-14	3.384200877805433e-14
KY241741	1.0	0.0	0.0
n46	0.9999999980377989	9.811005468213676e-10	9.811005468213676e-10
KU940228	1.0	0.0	0.0
n48	0.9999926382914215	3.680854289314296e-06	3.680854289314296e-06
KU940227	1.0	0.0	0.0
KY559017	1.0	0.0	0.0
n54	0.9999999997237802	1.3810992549319535e-10	1.3810992549319535e-10
n58	0.9999996679661569	1.6601692148772996e-07	1.6601692148772996e-07
KY559009	1.0	0.0	0.0
KY441401	1.0	0.0	0.0
n67	0.9999968725020448	1.5637489775785962e-06	1.5637489775785962e-06
KY693680	1.0	0.0	0.0
KY631492	1.0	0.0	0.0
KY559025	1.0	0.0	0.0
KY272991	1.0	0.0	0.0
n98	0.999999990287389	4.8563055819837345e-09	4.8563055819837345e-09
KU926309	1.0	0.0	0.0
n102	0.9999999999997422	1.2895793787613283e-13	1.2895793787613285e-13
n190	0.9999983308356264	8.345821867966623e-07	8.345821867966627e-07
MF794971	1.0	0.0	0.0
KX879603	1.0	0.0	0.0
KX280026	1.0	0.0	0.0
MH513599	1.0	0.0	0.0
n204	0.9999997431046446	1.2844767773232346e-07	1.2844767773232346e-07
n288	0.9999998131002737	9.344986313010822e-08	9.344986313010822e-08
KY014307	1.0	0.0	0.0
KY785433	1.0	0.0	0.0
n297	0.9999999990502255	4.748872429881769e-10	4.748872429881769e-10
n326	0.9999999885008711	5.749564497269516e-09	5.749564497269516e-09
n333	0.9999999893201453	5.339927326089317e-09	5.339927326089317e-09
n334	0.999990150532208	4.924733896056391e-06	4.924733896056391e-06
KY014309	1.0	0.0	0.0
