node	location
KX702400	South America
KX893855	South America
MF098769	Europe
MF098768	Europe
MF384325	Caribbean
node_366	Caribbean
KY785430	Caribbean
node_364	Caribbean
node_371	Northern America
node_370	Northern America
MF098765	Europe
node_353	Caribbean
KU955590	Eastern Asia
MF167360	Eastern Asia
MF783072	Caribbean
node_373	Caribbean
KY785453	Caribbean
KY014300	Caribbean
KY325464	Northern America
KY325476	Northern America
node_377	Northern America
node_376	Northern America
KY785425	Caribbean
node_365	Northern America
node_380	Caribbean
node_406	Caribbean
NODE_0000458	Caribbean
KY075937	Northern America
KY785422	Northern America
KX922705	Northern America
KY014298	Northern America
KY325473	Northern America
KX838906	Northern America
node_402	Northern America
KY785443	Northern America
node_372	Northern America
KY415988	Caribbean
KX673530	Europe
KY415991	Caribbean
KY415989	Caribbean
KY415987	Caribbean
NODE_0000459	Caribbean
node_410	Northern America
NODE_0000460	Northern America
KY014326	Northern America
KX838905	Northern America
KY785474	Northern America
KY325469	Northern America
KX922703	Northern America
KY785445	Northern America
KY325468	Northern America
KY325467	Northern America
KX832731	Northern America
KX922704	Northern America
KX922706	Northern America
KY325472	Northern America
KX842449	Northern America
KY075936	Northern America
node_395	Northern America
node_419	Northern America
node_420	Northern America
KY415986	Caribbean
KY415990	Caribbean
KY014299	Northern America
KX922708	Northern America
MF988743	Northern America
KY785459	Northern America
KY785412	Northern America
KY075935	Northern America
KY785468	Northern America
KY075939	Northern America
node_424	Northern America
node_425	Northern America
KX838904	Northern America
KY014324	Northern America
KY325477	Northern America
NODE_0000461	Northern America
KY075938	Northern America
KY785472	Northern America
