node	Africa	Caribbean	Central America	Eastern Asia	Europe	Northern America	Oceania	South America	South-eastern Asia	Southern Asia
KX806557	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n37	1.1506224451308225e-10	0.04885422249850077	0.0007188924410105443	0.0013972608769728181	0.0012240204483496353	0.021493631737908286	0.25189036711401136	0.6735613520167661	0.000745190506905257	0.0001150622445130823
KX447510	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
KY241673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KY241766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n356	5.101338829657282e-22	4.4308263582161545e-15	3.1872435125817716e-15	6.14834554436865e-15	5.426752335328466e-15	6.3194194858046505e-15	5.201073555804566e-16	1.284171207695961e-15	0.9999999999999721	5.101338829657283e-16
KY241782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n374	5.088018344530065e-22	4.419256698058947e-15	3.178921064059171e-15	6.132291142158665e-15	5.412582138800531e-15	6.302918379706007e-15	5.187492645918151e-16	1.2808180127712348e-15	0.9999999999999722	5.088018344530066e-16
KY241758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n27	5.555824081306828e-21	4.825574736959819e-14	3.471199395194931e-14	0.999999999999558	5.910229121152397e-14	6.882425208652885e-14	1.756443826150354e-13	1.398579776501027e-14	3.598180602700676e-14	5.55582408130683e-15
n30	1.6767160915367264e-15	1.4563309949998377e-08	1.0475882241193776e-08	0.9999999178743386	1.783673515770182e-08	2.077076762558674e-08	1.7223101700768616e-09	4.220834177322476e-09	1.0859104299401078e-08	1.6767160915367261e-09
n38	1.1082732897345166e-17	2.9006093691676105e-09	6.924333184483622e-11	1.3418801196923379e-10	1.1798251824428648e-10	1.3133141097350669e-09	1.4765493084471901e-08	0.9999999806162146	7.187212168049237e-11	1.1082732897345173e-11
n339	2.921289734861169e-10	0.4225308975698849	0.0018251800295401095	0.0036128619210751937	0.0031076382926657643	0.17974613357087182	0.07313185097704816	0.3138613607692872	0.0018919476040118244	0.0002921289734861169
n357	5.080751959274337e-22	4.4129453957920085e-15	3.1743811305163145e-15	6.1235333926927764e-15	5.404852232108846e-15	6.293916951236003e-15	5.180084197771137e-16	1.2789888296800855e-15	0.9999999999999722	5.080751959274337e-16
n370	1.3916967480484657e-19	1.2087741747417152e-12	8.69512216265905e-13	1.6773307529056986e-12	1.4804728385486264e-12	1.7240014517011185e-12	1.4189053885017807e-13	3.503348735233895e-13	0.9999999999924086	1.3916967480484658e-13
n375	5.013194637878951e-20	4.354267709340575e-13	3.1321722826952196e-13	6.042110501592891e-13	5.332985441077525e-13	6.210228518161768e-13	5.1112060837027683e-14	1.2619824770534664e-13	0.9999999999972654	5.0131946378789524e-14
KY241745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n28	1.8966697173198337e-17	1.6473742397729901e-10	1.1850121024884105e-10	0.9999999990711159	2.017657944611312e-10	2.3495501808437577e-10	1.9376568543033627e-11	4.7745282617398666e-11	1.2283614611830365e-10	1.8966697173198334e-11
KU963796	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
