node	Africa	Caribbean	Central America	Eastern Asia	Europe	Northern America	Oceania	South America	South-eastern Asia	Southern Asia
n90	1.126505345046032e-19	2.3397406117716874e-11	2.6950643496340658e-11	2.8546625602102507e-11	2.4940807748139334e-11	3.3159864249013687e-11	4.147350552774592e-12	0.9999999998415747	1.716980005968543e-11	1.1265053450460322e-13
KY559025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KY272991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n178	2.7024717497872162e-14	5.613007459706432e-06	0.9999673813729828	6.848298552740127e-06	5.983267514231496e-06	7.955008536251263e-06	9.949440324120024e-07	1.0780633547884917e-06	4.119012822695364e-06	2.7024717497872167e-08
MF801406	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n169	3.787758474489166e-15	7.867137399141338e-07	0.9999954282045345	9.598509542612502e-07	8.386090338946374e-07	1.1149663636702895e-06	1.3945040094157187e-07	1.511003254134977e-07	5.77316885067248e-07	3.7877584744891664e-09
n175	8.352168148203415e-16	1.7347371762268917e-07	0.9999989918997021	2.1165120799537402e-07	1.849168501335093e-07	2.4585481391394917e-07	3.0749405085958405e-08	3.331826286183644e-08	1.2730082267267518e-07	8.352168148203416e-10
n103	1.7749214468341134e-18	3.6864945294089544e-10	0.999999992434341	4.4978053800334947e-10	3.9296728389451234e-10	5.945809158777984e-09	6.534564151009991e-11	7.080472791660782e-11	2.7052731261158823e-10	1.7749214468341133e-12
n112	1.9510670709850764e-14	4.052347272340252e-06	0.9999764507618365	4.944173717848505e-06	4.319658928842072e-06	5.743178257778016e-06	7.183063205989149e-07	7.783148564380517e-07	2.973748119275985e-06	1.9510670709850766e-08
n163	2.3476376798766023e-14	7.650192730575075e-05	0.9998950699979056	5.949118145905873e-06	5.197665532043936e-06	7.3394524735834436e-06	8.643080542998073e-07	9.365138241296754e-07	8.117540358332072e-06	2.3476376798766027e-08
n164	8.92048099976679e-12	0.8063606357293126	0.12892097851090079	0.002260527501360884	0.0019749928627903848	0.007443670821687214	0.000328417099555673	0.0003558536245084812	0.05234600335996378	8.92048099976679e-06
n154	1.7331521870834921e-12	0.00035997401843967925	0.982287272189139	0.005117499154712207	0.0003837195774206491	0.011452694577861055	6.380786130091104e-05	6.913847892446447e-05	0.00026416098828198705	1.7331521870834921e-06
MF593625	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n120	1.4693831118943983e-14	3.0518943884905747e-06	0.9999822646583906	3.723544654777429e-06	3.2532115238770548e-06	4.325283029925051e-06	5.409691918597924e-07	5.861626813316937e-07	2.2395822934399194e-06	1.4693831118943988e-08
n122	8.030520326897563e-17	1.6679312375327972e-08	0.999999903069701	2.035003723416274e-08	1.777962840911205e-08	2.3641140209685347e-08	2.9565224047352632e-09	3.203515331841682e-09	1.2239837919493989e-08	8.030520326897563e-11
n139	4.9012846382428064e-17	1.0179920377990094e-08	0.9999999408418697	1.2420281728121109e-08	1.0851435230103356e-08	1.4427444482588447e-08	1.8044606395446176e-09	1.9552083607509965e-09	7.470366442939324e-09	4.901284638242809e-11
MF801383	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n144	1.8415246589165575e-15	3.8248287511408186e-07	0.9999977772938422	4.666583714514867e-07	4.0771322287528904e-07	5.420720635674306e-07	6.779771037654102e-08	7.34616468006976e-08	2.8067874100753307e-07	1.8415246589165575e-09
n149	1.1915545490621649e-15	2.474847173910207e-07	0.9999985618027862	3.0195029030352824e-07	2.638099593603432e-07	3.5074655673810005e-07	4.3868361916313094e-08	4.753319973378402e-08	1.8161257252418982e-07	1.1915545490621646e-09
KY765324	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF434518	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n158	5.91851318023108e-16	1.229269413588637e-07	0.9999992856399925	1.499802736133734e-07	1.310357736269243e-07	1.7421763196733107e-07	2.1789642648017848e-08	2.3609986579664354e-08	9.020790571661966e-08	5.91851318023108e-10
MF801403	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n161	4.1747541522195135e-14	8.670923646359509e-06	0.9999496110371587	1.0579190262004334e-05	9.242898062059226e-06	1.2288825931398357e-05	1.5369806292573e-06	1.665382613939746e-06	6.363014113263844e-06	4.174754152219514e-08
MF801411	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n357	1.5640295490570909e-28	3.248474115131809e-20	3.7418022896871106e-20	3.96338696161905e-20	3.4627585627521354e-20	4.603884726890486e-20	5.758142953660521e-21	6.239188042493244e-21	1.0	1.5640295490570912e-22
n361	1.2711627386503935e-77	2.640192607048457e-69	3.041144362595005e-69	3.221236982063585e-69	2.8143519798374544e-69	3.741800608174575e-69	4.6799223012943174e-70	5.070890996804944e-70	1.0	1.2711627386503937e-71
n411	3.9123493210191865e-27	8.125911371908753e-19	9.35994953309609e-19	9.914233588217566e-19	8.66193424542657e-19	1.1516409837754998e-18	1.4403734692011775e-19	1.560704726868843e-19	1.0	3.912349321019187e-21
n416	2.9519110452905346e-36	6.131090443002847e-28	7.062185950949452e-28	7.480399430955189e-28	6.535525658530437e-28	8.68925921811746e-28	1.0867777910922262e-28	1.177569062386567e-28	1.0	2.9519110452905355e-30
