node	Australia	Brazil	Cambodia	Canada	Central African Republic	China	Colombia	Cuba	Dominican Republic	Ecuador	El Salvador	French Guiana	French Polynesia	Guatemala	Haiti	Honduras	India	Indonesia	Italy	Jamaica	Japan	Malaysia	Martinique	Mexico	Nicaragua	Nigeria	Panama	Peru	Philippines	Puerto Rico	Russia	Senegal	Singapore	South Korea	Suriname	Taiwan	Thailand	USA	Uganda	United Kingdom	Venezuela	Vietnam
KY325465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
KU501216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KU501217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n9696	4.045201532727312e-08	5.718321155432226e-08	4.045162306795309e-08	4.0451773388348944e-08	3.922373581671077e-14	1.663422845059026e-07	4.183214507566314e-08	1.256205669248849e-07	1.290851873969526e-07	4.0598540814509004e-08	4.045085835369996e-08	4.045139973492655e-08	4.1697683457506737e-08	1.470266764169574e-07	1.236495548230479e-07	2.1100875061298837e-05	4.091909884847868e-08	4.045270130488539e-08	1.6207033309970005e-07	1.2132328892935922e-07	1.6166980757687907e-07	4.0450679772342154e-08	4.177680366758009e-08	0.9999754556176492	3.346031122595988e-07	3.922373581671077e-14	8.119184700258312e-08	4.0617562019529595e-08	4.0452679733189455e-08	4.102848403618354e-08	2.035538273617499e-07	3.922373581671077e-14	1.2157983191052998e-07	8.11901100414237e-08	8.21488561205085e-08	4.045072312958887e-08	4.874481202414121e-08	4.832130225394508e-07	3.922373581671077e-14	4.045085970747831e-08	8.110143489859457e-08	3.922373581671076e-08
MF801403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF801377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY765323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF801410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n102	1.438845598776628e-08	2.033960770636231e-08	1.4388316464285962e-08	1.4388369932039906e-08	1.395156686035392e-14	5.916661061640627e-08	1.4879357021533217e-08	4.468222370958917e-08	4.591456130200222e-08	1.444057392322939e-08	1.4388044461586391e-08	1.4388237026527554e-08	1.4831530107120367e-08	4.3398199238415366e-08	4.398115058259695e-08	0.9999969327213202	1.4554593833633903e-08	1.4388699984477024e-08	5.76471119142348e-08	4.31537165436154e-08	5.750464821222978e-08	1.4387980941635996e-08	1.4859672528484865e-08	1.8513229369444239e-06	1.1904157641533505e-07	1.395156686035392e-14	2.8879285932003807e-08	1.4447339612628574e-08	1.438869231159855e-08	1.4593501263740202e-08	7.240245664994805e-08	1.395156686035392e-14	4.3244966815417254e-08	2.8878668108911612e-08	2.9219686365993466e-08	1.4387996363459386e-08	1.7338136969616723e-08	1.7187497955971646e-07	1.395156686035392e-14	1.4388044943114443e-08	2.884712707493634e-08	1.3951566860353975e-08
KY014306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n103	3.511247095803462e-06	4.963519959992051e-06	3.5112130475765037e-06	3.511226095432084e-06	3.4046320648982104e-12	1.4438560320303203e-05	3.631042773019045e-06	1.090390298776539e-05	1.1204633086678607e-05	3.5239655521610947e-06	3.5111466701493533e-06	3.5111936622026493e-06	3.619371464125573e-06	1.059055962418855e-05	1.073281854457077e-05	0.9975451186205734	3.5517900859131527e-06	3.511306638866506e-06	1.4067753653513308e-05	1.0530897965405584e-05	1.4032987917679788e-05	3.5111311692338044e-06	3.626239122154272e-06	2.8040001619410334e-05	0.0021591589603635756	3.4046320648982104e-12	7.047476737173384e-06	3.525616598477266e-06	3.5113047664368114e-06	3.5612847531020494e-06	1.766853343105873e-05	3.4046320648982104e-12	1.0553165973323017e-05	7.047325968422392e-06	7.130545416416861e-06	3.5111349326558587e-06	4.231064343037989e-06	4.194303567620134e-05	3.4046320648982104e-12	3.511146787657735e-06	7.039628939356976e-06	3.40463206489821e-06
MF434517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n104104	2.1089198102885765e-08	2.9811816960704984e-08	2.1088993602950705e-08	2.1089071970779383e-08	2.0448848550103396e-14	8.672065810442774e-08	2.1808713050064493e-08	6.549085379905823e-08	6.729709427671122e-08	2.1165587499123243e-08	2.108859492787235e-08	2.108887717081743e-08	2.1738613014761107e-08	6.360885572589097e-08	6.446328905741205e-08	0.9998474033550306	2.1332706784211126e-08	2.108955572951184e-08	8.449352482658279e-08	6.32505167919252e-08	8.428471540070564e-08	2.1088501826512503e-08	2.1779861436395463e-08	1.6835763167937568e-07	0.00015082053713081468	2.0448848550103396e-14	4.232844598529158e-08	2.1175503988019762e-08	2.1089544483353342e-08	2.138973350770954e-08	1.061204727404096e-07	2.0448848550103396e-14	6.338426255732239e-08	4.2327540440346746e-08	4.282737180421336e-08	2.108852443032012e-08	2.5412553341241173e-08	2.5191781686993996e-07	2.0448848550103228e-14	2.108859563364938e-08	4.2281310663194504e-08	2.044884855010339e-08
KX421195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX421194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY765319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY785431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KU870645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
MF434518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY765324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n108	1.0440355474524325e-11	1.475854913462227e-11	1.0440254235396737e-11	1.0440293031940165e-11	1.0123345935973642e-17	4.293167019333157e-11	1.0796556396964923e-11	3.242170663182831e-11	3.331589865217776e-11	1.0478172581050269e-11	1.0440056868502334e-11	1.0440196594852358e-11	1.076185288269318e-11	3.1490010282475224e-11	3.1913003497478076e-11	0.9999999990254476	1.056090615557756e-11	1.0440532520094534e-11	4.182911223942468e-11	3.1312612079105345e-11	4.172573966821803e-11	1.044001077802102e-11	1.0782273203206306e-11	8.334647833439246e-11	9.527809749765557e-11	1.0123345935973642e-17	2.095499414509151e-11	1.04830818084488e-11	1.0440526952604955e-11	1.058913763512306e-11	5.253568453050155e-11	1.0123345935973642e-17	3.1378823858574254e-11	2.095454584871361e-11	2.1201990872020103e-11	1.0440021968194474e-11	1.258066281626735e-11	1.247135818676973e-10	1.0123345935973642e-17	1.044005721790216e-11	2.0931659473204254e-11	1.0123345935973599e-11
n109	3.944125906248722e-09	5.575440043449283e-09	3.9440876604373925e-09	3.944102316878184e-09	3.82436700181517e-15	1.6218596485648797e-08	4.078690413123602e-09	1.2248174246884601e-08	1.2585979403158011e-08	3.9584123383450505e-09	3.9440130997690814e-09	3.9440658851669004e-09	4.065580224489583e-09	1.189620081865229e-08	1.2055997915755266e-08	0.9999996152283561	3.989667177838389e-09	3.944192789988624e-09	1.5802075477359832e-08	1.1829183862069923e-08	1.576302370013955e-08	3.943995687846503e-09	4.073294551396004e-09	3.1486380438997844e-08	5.2602022561526355e-08	3.82436700181517e-15	7.916314293571626e-09	3.960266931419903e-09	3.944190686719254e-09	4.000332380773179e-09	1.9846771967187362e-08	3.82436700181517e-15	1.1854197147808936e-08	7.916144937522202e-09	8.009623969838382e-09	3.943999915236377e-09	4.75268473880012e-09	4.711391966544747e-08	3.82436700181517e-15	3.944013231764308e-09	7.907498991819794e-09	3.824367001815169e-09
MF988734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n112	1.0647223559755646e-05	1.5050979100988799e-05	1.0647120314648083e-05	1.0647159879916909e-05	1.0323932706703719e-11	4.378233015700313e-05	1.1010482345595932e-05	0.9922997801114056	3.397602906428432e-05	1.0685789984869e-05	1.064691903707149e-05	1.0647061531998026e-05	1.097509120631315e-05	0.0002616945674712558	3.2545336557747296e-05	0.0012403055550927176	1.0770162865278984e-05	1.0647404113355675e-05	4.265792581545781e-05	3.19330488180845e-05	4.255250499159118e-05	1.0646872033340721e-05	1.099591614069356e-05	8.499792845923945e-05	8.8069632901969e-05	1.0323932706703719e-11	2.137020218330499e-05	1.0690796485054281e-05	1.064739843555032e-05	1.0798953731152957e-05	5.357664108525302e-05	1.0323932706703719e-11	0.001465469131743051	2.136974500425896e-05	2.1622092971559685e-05	1.0646883445239338e-05	1.282993954195865e-05	0.003972347763977325	1.0323932706703719e-11	1.0646919393394464e-05	2.1346405151787918e-05	1.0323932706703719e-05
MF801402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n87	1.0244937319577312e-06	1.4482304858397712e-06	1.0244837975400865e-06	1.0244876045767014e-06	9.933861431396573e-13	4.212809336125454e-06	1.0594471023911822e-06	3.1814850849409156e-06	3.269230576198387e-06	1.0282046581509192e-06	1.0244644302736416e-06	1.0244781413747802e-06	1.0560417075332137e-06	3.0900593597848695e-06	3.1315669405021916e-06	1.152020457396268e-06	1.0363231584005029e-06	1.0245111051283471e-06	4.104617262047723e-06	3.0726515859105793e-06	4.094473493330654e-06	1.0244599074957265e-06	1.0580455176928693e-06	0.9999122707638981	8.474207982719418e-06	9.933861431396573e-13	2.0562767433773923e-06	1.0286863920067085e-06	1.0245105588003806e-06	1.0390934638665222e-06	5.1552343822909615e-06	9.933861431396573e-13	3.079148831451026e-06	2.0562327528417887e-06	2.0805140980507923e-06	1.0244610055677789e-06	1.2345183294371333e-06	1.2237924582665996e-05	9.933861431396573e-13	1.0244644645596365e-06	2.0539869530398776e-06	9.933861431396572e-07
n8787	8.597185035379375e-07	1.215303234393593e-06	8.597101669299124e-07	8.597133616588985e-07	8.336141274220981e-13	3.5352389430664395e-06	8.890501220586617e-07	2.669788512055553e-06	2.7434213905036434e-06	8.628325800950002e-07	8.596939146124898e-07	8.597054204782507e-07	8.861924364721879e-07	2.59306731292648e-06	2.627898990336136e-06	9.815984522338547e-07	8.696453351835165e-07	8.597330824814466e-07	3.4444480234938734e-06	2.578459331600394e-06	3.4359357355318877e-06	8.596901192590034e-07	8.878739623010842e-07	0.9999263658982158	7.1112522979041315e-06	8.336141274220981e-13	1.725553909732668e-06	8.632368339197758e-07	8.597326240225575e-07	8.719700764633233e-07	4.326088340297797e-06	8.336141274220981e-13	2.583911587713729e-06	1.7255169944483164e-06	1.7458930310367317e-06	8.596910407218023e-07	1.0359636351758957e-06	1.0269628676511856e-05	8.336141274220981e-13	8.596939433840742e-07	1.7236323995652854e-06	8.336141274220981e-07
n89	8.019432005512771e-07	1.1336317194746824e-06	8.019354241848307e-07	8.019384042197811e-07	7.775931059045012e-13	3.29766175910985e-06	8.293036585815e-07	2.490371831410028e-06	2.559056390327235e-06	8.048480031240443e-07	8.019202640651011e-07	8.01930996706978e-07	8.266380168441694e-07	2.4188064949347666e-06	2.4512973936969983e-06	1.0491838263498642e-06	8.112029234820108e-07	8.019567997521437e-07	3.2129722237289194e-06	2.4051802076674405e-06	3.205031983494288e-06	8.019167237691641e-07	8.282065397961455e-07	0.9999311807486339	6.6333577842519915e-06	7.775931059045012e-13	1.6095922321087059e-06	8.052250900481264e-07	8.019563721028723e-07	8.133714361459966e-07	4.035364035099158e-06	7.775931059045012e-13	2.4102660580937936e-06	1.6095577976267609e-06	1.6285645119512975e-06	8.01917583307284e-07	9.66344204328306e-07	9.579483116186827e-06	7.775931059045012e-13	8.019202909031575e-07	1.6077998523853583e-06	7.775931059045012e-07
n90	6.684886361877201e-07	9.449795466434882e-07	6.684821539174117e-07	6.684846380328682e-07	6.481907378449532e-13	2.7488847220605573e-06	6.912959313446891e-07	2.075939128899886e-06	2.13319361660694e-06	6.70910038986483e-07	6.684695166536282e-07	6.684784632337925e-07	6.890738896734982e-07	2.016283265310358e-06	2.0433672241083384e-06	1.4084453407234808e-06	6.762074117184429e-07	6.684999722913672e-07	2.6782887098152356e-06	2.0049245828183872e-06	2.6716698366060076e-06	6.684665655124516e-07	6.903813884692639e-07	0.9999420993741736	5.529474276347187e-06	6.481907378449532e-13	1.3417335733017378e-06	6.712243733725476e-07	6.684996158089184e-07	6.780150535468227e-07	3.3638230228354546e-06	6.481907378449532e-13	2.0091640766042613e-06	1.3417048691991866e-06	1.357548600436617e-06	6.684672820114071e-07	8.055310136619011e-07	7.985323149222056e-06	6.481907378449532e-13	6.684695390254595e-07	1.3402394706321681e-06	6.481907378449531e-07
KY559026	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n41	0.000521015157921439	0.48435307396487093	0.0005210101056873311	0.0005210120417887626	5.051951242843052e-10	0.002142460664312659	0.0005387909970976073	0.1041498930465437	0.13661358062122916	0.0005229023815681128	0.0005210002562962878	0.0005210072291954888	0.0005370591540571223	0.0015714764425629093	0.23127448899084596	0.0005834040675265419	0.0005270311151634839	0.0005210239931977805	0.00208743864826413	0.0015626235684348475	0.0020822799468536253	0.0005209979561984188	0.000538078209063718	0.004159319926825551	0.0043096318431725044	5.051951242843052e-10	0.0010457373420271509	0.0005231473714913085	0.0005210237153579629	0.0005284399779947971	0.0030680487604109186	5.051951242843052e-10	0.0015659277989103994	0.0010457149702598157	0.001058063458604388	0.0005209985146324686	0.0006278249854584141	0.006223702508051511	5.051951242843052e-10	0.0005210002737330152	0.0010445728493249581	0.0005051951242843052
KX548902	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n6666	2.351264758025983e-06	9.491176619156857e-06	2.351241958036719e-06	2.351250695377652e-06	2.279871273601899e-12	9.668609787769144e-06	0.9968622728939553	7.301668643801448e-06	7.503048969409601e-06	2.3597815207015433e-06	2.3511975091839482e-06	2.351228976852217e-06	2.42366895225756e-06	7.091841995935484e-06	7.1871039860162444e-06	2.632816728666089e-06	2.378413888015684e-06	2.351304630328307e-06	9.420303523961566e-06	7.051890277394391e-06	9.3970230634238e-06	2.351187129180651e-06	0.0018830209568706593	2.558498368885624e-05	1.944873449237729e-05	2.279871273601899e-12	4.719258790467341e-06	0.0010212349585262577	2.351303376478084e-06	2.384771878707116e-06	1.1831522774943354e-05	2.279871273601899e-12	7.066801783426046e-06	4.719157819361975e-06	4.774884730602608e-06	2.351189649311359e-06	2.8332817962642384e-06	3.569419467693881e-05	2.279871273601899e-12	2.351197587872035e-06	4.714003595609229e-06	2.2798712736018993e-06
n70	2.073791134308922e-09	2.9315236044531034e-09	2.0737710249548234e-09	2.0737787311989216e-09	2.0108228213868254e-15	8.5276135707498e-09	0.9999998080165989	6.439996026602105e-09	6.617611425965632e-09	2.0813028306711887e-09	2.0737318215276035e-09	2.0737595756847057e-09	2.1376508828003237e-09	6.254931099055827e-09	6.338951186454221e-09	2.3221170527609367e-09	2.0977363854273543e-09	2.073826301266097e-09	8.308610020970982e-09	6.219694097596033e-09	8.288076896191627e-09	2.0737226664723392e-09	2.1417070167816615e-09	1.6555297207506655e-08	1.71535821417583e-08	2.0108228213868254e-15	4.162345192052446e-09	2.0822779615285462e-09	2.073825195383207e-09	2.10334406728576e-09	1.0435280396347642e-08	2.0108228213868254e-15	6.232845891285826e-09	4.16224825970421e-09	4.211398817538569e-09	2.0737248892014897e-09	2.498925163589214e-09	2.477213740817836e-08	2.0108228213868254e-15	2.073731890929689e-09	4.157702287823281e-09	2.0108228213868213e-09
KY785469	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX198135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY014303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n7070	2.658419065943276e-09	3.757957182791058e-09	2.658393287508093e-09	2.658403166239803e-09	2.5776991897450455e-15	1.0931655617783572e-08	0.9999997538940404	8.255512302314468e-09	8.483199786196736e-09	2.6680484044512173e-09	2.658343032139244e-09	2.6583786105440213e-09	2.7402816846647416e-09	8.01827523263706e-09	8.125981644612124e-09	2.976751199425323e-09	2.6891147859986396e-09	2.6584641469101582e-09	1.0650912199312317e-08	7.97310447510144e-09	1.0624590527137254e-08	2.6583312961581885e-09	2.745481294216661e-09	2.1222444734513023e-08	2.1989393753518365e-08	2.5776991897450455e-15	5.335774305914097e-09	2.6692984370953635e-09	2.6584627292649043e-09	2.6963033442490327e-09	1.3377117832726833e-08	2.5776991897450455e-15	7.989963925659342e-09	5.335638651225229e-09	5.398645372532363e-09	2.6583341455027802e-09	3.203403751393117e-09	3.175571604129502e-08	2.5776991897450455e-15	2.658343121106654e-09	5.329811112443614e-09	2.5776991897450503e-09
KY785466	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n71	1.3259467522935023e-06	1.8743662904004176e-06	1.3259338947147827e-06	1.3259388219560876e-06	1.2856858848246683e-12	5.452410964577557e-06	0.9989036305511786	4.11762384117903e-06	4.231188095286452e-06	1.3307496030873855e-06	1.3259088287107186e-06	1.325926574246353e-06	1.3667775884918026e-06	3.999296476583949e-06	4.053017490320678e-06	1.484722117678347e-06	1.3412569382751386e-06	1.3259692374473268e-06	5.312383822612393e-06	3.976766537636291e-06	5.299255292132541e-06	1.3259029751242148e-06	1.3693710114973523e-06	1.0585175238904733e-05	1.0967708442173366e-05	1.2856858848246683e-12	0.0009755336703134149	1.3313730851481829e-06	1.3259685303646306e-06	1.3448423946043875e-06	6.672140661561937e-06	1.2856858848246683e-12	3.985175570658619e-06	2.661270689650829e-06	2.6926967197151344e-06	1.3259043962993998e-06	1.597770214207137e-06	1.5838883000475445e-05	1.2856858848246683e-12	1.3259088730852303e-06	3.404556509394518e-06	1.2856858848246656e-06
KY441403	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY441402	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF073357	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KU365778	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n7979	5.728659691235278e-06	0.9927171053812334	5.728604140970677e-06	5.728625428770208e-06	5.554715444828729e-12	2.357025955638957e-05	5.924108387531657e-06	1.7789904218876436e-05	1.8280635382314875e-05	5.749410070312224e-06	5.7284958450629756e-06	5.776400595822051e-06	5.905066447452332e-06	1.727867916194753e-05	1.7510777023670545e-05	6.414637490922952e-06	5.794806273024184e-06	5.728756836761027e-06	2.2951780692799345e-05	1.718134014522443e-05	2.2895059800173003e-05	5.728470555054162e-06	5.916271148986774e-06	4.573250517857293e-05	4.738521298025078e-05	5.554715444828729e-12	1.1498078832849927e-05	5.7521037806156304e-06	5.728753781859966e-06	0.006752225807443133	2.8826514485614198e-05	5.554715444828729e-12	1.721767078100143e-05	1.1497832851054019e-05	1.9874604223317e-05	5.728476695141599e-06	6.903053841455257e-06	6.844474628158274e-05	5.554715444828729e-12	5.7284960367799334e-06	1.1485275016488079e-05	5.5547154448287405e-06
n82	1.4029216662341086e-05	0.01192189552756548	1.4029080622370175e-05	1.4029132755184477e-05	1.3603235429114973e-11	5.769010481384344e-05	1.4507861276352487e-05	4.3566634106536765e-05	4.4768208205776766e-05	1.4080033359367368e-05	1.4028815410813778e-05	0.005724772450189089	1.4461228465635368e-05	4.231466811912676e-05	4.2883064806044655e-05	1.5709143852308132e-05	1.4191206512918106e-05	1.4029454567139407e-05	5.6207825474161945e-05	4.2076289470557884e-05	5.6068918690581514e-05	1.4028753476778215e-05	1.4488668249797107e-05	0.00011199674238695932	0.00011604414563291476	1.3603235429114973e-11	2.815825129105308e-05	1.4086630128508653e-05	1.4029447085831184e-05	1.436751312710428e-05	7.059477070309114e-05	1.3603235429114973e-11	4.2165261479416434e-05	2.8157648893267947e-05	0.9811022665361927	1.4028768513561969e-05	1.6905252396429055e-05	0.00016758374444418922	1.3603235429114973e-11	1.4028815880319541e-05	2.8126895350304725e-05	1.360323542911497e-05
