node	Angola	Argentina	Australia	Brazil	Cambodia	Canada	Cape Verde	China	Colombia	Cuba	Dominican Republic	Ecuador	El Salvador	French Guiana	French Polynesia	Guatemala	Guinea	Haiti	Honduras	India	Indonesia	Italy	Jamaica	Japan	Martinique	Mexico	Micronesia	Nicaragua	Nigeria	Panama	Peru	Philippines	Portugal	Puerto Rico	Russia	Singapore	South Korea	Suriname	Taiwan	Thailand	USA	Venezuela	Vietnam
MG674719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MG674718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX266255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n3737	4.363135547024376e-10	4.3074516120144214e-10	4.3075786360346086e-10	2.263686916143525e-09	4.3127865592014004e-10	2.5800715313054595e-09	4.319715696740214e-10	0.999999944652289	2.7596358133687066e-09	1.3530842001263489e-09	2.3069403684971527e-09	4.3117528732977605e-10	4.307934909293677e-10	4.307866577710283e-10	4.419141693209312e-10	1.3093718381798363e-09	4.617482918888213e-16	1.7235217847177962e-09	4.76131038402513e-10	4.330951297372282e-10	4.307968983921491e-10	1.7185081587629762e-09	1.7192993209202386e-09	2.1525567519382563e-09	4.3750328632109413e-10	5.639134755596461e-09	4.307545914950146e-10	5.276492424803294e-09	4.617482918888213e-16	8.708933597967945e-10	4.31459147922753e-10	4.3079110793129594e-10	4.3079361375227585e-10	8.851723592888925e-10	2.581678531528891e-09	1.824705340560589e-09	8.596323618818033e-10	8.712781950292135e-10	8.586998426604677e-10	5.121663663424123e-10	6.563504642925835e-09	8.588656615545306e-10	4.6174829188882135e-10
KY558990	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY558993	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT078742	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF352141	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX197205	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX830930	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MH882543	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MH882544	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n4949	1.1956112622104796e-10	1.1803524330715355e-10	1.1803872409172854e-10	0.9999999847838847	1.181814345696368e-10	7.070059013502867e-10	1.183713107444547e-10	6.697283441494276e-10	7.562111290155087e-10	3.7077984191745367e-10	6.321609443244432e-10	1.181531089195473e-10	1.1804848689456555e-10	1.1804661443358442e-10	1.2109583854914382e-10	3.588015314391753e-10	1.2653089782306555e-16	4.722892594705333e-10	1.3047213997058852e-10	1.1867919507462162e-10	1.1804942062693143e-10	4.709153971205126e-10	4.711321958826099e-10	5.898558656789332e-10	1.1988714325786539e-10	1.5452678355390094e-09	1.1803782744992877e-10	1.4458945178463543e-09	1.2653089782306555e-16	2.386471604961929e-10	1.1823089401657285e-10	1.1804783389185642e-10	1.1804852055119862e-10	2.425599732937447e-10	7.074462607076576e-10	5.000161539509604e-10	2.355613576863136e-10	2.3875261523923645e-10	2.35305823456116e-10	1.4034674584932976e-10	1.798568938800163e-09	2.35351262094245e-10	1.2653089782306557e-10
KY014320	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY014296	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY785479	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY014301	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY785427	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n5353	1.11894710020919e-08	1.1046666872043458e-08	1.1046992631253807e-08	0.9999985759562182	1.1060348600745903e-08	6.616717558214332e-08	1.1078118707295294e-08	6.267844844723277e-08	7.07721879763341e-08	3.470049522304677e-08	5.9162595520230065e-08	1.1057697663519821e-08	1.1047906311165467e-08	1.1047731071532713e-08	1.1333101458198782e-08	3.3579470672784926e-08	1.184175707279847e-14	4.4200545281536993e-08	1.22106095260649e-08	1.1106932945612818e-08	1.1047993697187682e-08	4.4071968432085094e-08	4.4092258166202295e-08	5.520335340623715e-08	1.121998224178123e-08	1.4461832355327164e-07	1.1046908716458631e-08	1.3531818652840073e-07	1.184175707279847e-14	2.2334479161451948e-08	1.1064977404979878e-08	1.104784519803356e-08	1.1047909461018032e-08	2.270067097244137e-08	6.620838787593214e-08	4.679544624619673e-08	2.2045685452738627e-08	2.234434844611507e-08	2.2021770548712453e-08	1.3134752846135179e-08	1.683242339885616e-07	2.2026023054019062e-08	1.1841757072798471e-08
KY559005	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY559007	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY559008	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n57	2.6503080862775477e-18	2.6407484356667696e-18	2.61656104155298e-18	0.9999999999999997	2.6197245006600605e-18	1.5672179717764685e-17	2.623933480429798e-18	1.4845849166951272e-17	1.676291060070369e-17	8.219066215934856e-18	1.4013093673786687e-17	2.6190966067797167e-18	2.616777453325949e-18	2.616735946536607e-18	2.6843280108284616e-18	7.953543348060302e-18	2.804806815255588e-24	1.0469222589310418e-17	2.8921722179053258e-18	2.630758343624723e-18	2.6167981513447612e-18	1.043876822165115e-17	1.0443573993647803e-17	1.3075318207164151e-17	2.6575348966652655e-18	3.4253908184353205e-17	2.616541165719693e-18	3.2051102675862546e-17	2.804806815255588e-24	5.290084822895306e-18	2.62082086681435e-18	2.616762978233458e-18	2.616778199391578e-18	5.376820032952371e-18	1.5681941151121285e-17	1.1083843871088742e-17	5.221681919726255e-18	5.292422435186679e-18	5.216017499709323e-18	3.1110623257221966e-18	3.988520804922378e-17	5.217024736709082e-18	2.8048068152555876e-18
KU940228	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX101067	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
